tag,category,alias
simon_belmont,4,シモン・ベルモンド
grappling_hook,0,
grave_(nikke),4,
pearl_anklet,0,
moorish_idol,0,ツノダシ
bousouzoku,0,"暴走族,ぼうそうぞく"
suguri_(orange_juice),4,"スグリ,スグリ(橙汁)"
nijimura_okuyasu,4,"虹村億泰,億泰,虹村兄弟,仗億"
otomachi_una_(talkex),4,
tayuya_(naruto),4,多由也
akame_(akame_ga_kill!),4,"アカメ,赤目"
finger_touching,0,
two-tone_beard,0,
asymmetrical_shirt,0,
atelier_shallie,3,シャリーのアトリエ
mettaton_ex,4,
wolf-chan_(wataame27),4,ちいさな森のオオカミちゃん
jurassic_world,3,ジュラシックワールド
murata_himeko_(battle_storm),4,"战场疾风,戦場疾風"
standing_restraints,0,
heart_arrow,0,
kako_kai_ni_(kancolle),4,加古改二
sandrone_(genshin_impact),4,"Sandrone,桑多涅,サントローネ,산드로네,サンドローネ(原神),傀儡(原神)"
hatsune_miku_expo,3,"MIKUEXPO,mikuexpoR+,mikuexpo2024"
scout_(tf2),4,"スカウト,スカウト(TF2)"
aloe_(quiz_magic_academy),4,アロエ
laevatein_(fire_emblem),4,"レーヴァテイン,レーヴァテイン(FE)"
romulus_(fate),4,ロムルス(Fate)
holding_hands_is_lewd,0,
kasumi_(azur_lane),4,"霞(アズールレーン),霞,蕸"
buizel,4,ブイゼル
kuramochi_meruto_(1st_costume),4,倉持めると(通常)
hipa_(some1else45),4,
criss-cross_strings,0,
leavanny,4,"ハハコモリ,ははこもり,Manternel,Matrifol,Ливанни,ฮาฮาโคโมริ,모아머,保姆虫,保母蟲"
shiratama_mikan,4,"白玉みかん,白玉蜜柑,あろみか,アロマゲドン,ガァルマゲドン,ガァルマゲドン・ミ"
tail_around_arm,0,
medb_(swimsuit_saber)_(fate),4,メイヴ(水着)
scat,0,"うんこ,スカトロ"
crow_armbrust,4,クロウ・アームブラスト
galarian_zigzagoon,4,ガラルジグザグマ
umi_monogatari,3,海物語
miku_(lee),4,
moon_uniform_(houseki_no_kuni),0,
yellow_leaves,0,
satin_bikini,0,
medicine_pocket,4,"兔毛手袋,メディスンポケット,MedicinePocket"
palace,0,宮殿
paladin,0,パラディン
juujou_hiyori,4,十条姫和
monk_(fft),4,
lexington_(cv-16)_(warship_girls_r),4,レキシントン(CV-16)
comic_party,3,こみっくパーティー
ppsh-41_(girls'_frontline),4,"PPSh-41,PPSh-41(ドールズフロントライン),PPSh-41(少女前線)"
rocket_ship,0,
leo_(mafuyu),4,
epona,4,エポナ
kita_hinako,4,喜多日菜子
azusa_mifuyu,4,"梓みふゆ,アリみふ"
z1_leberecht_maass_(azur_lane),4,Z1(アズールレーン)
furen_e_lustario_(1st_costume),4,フレン・E・ルスタリオ(通常)
nakiri_ayame_(shrine_maiden),4,
hyuuga_neji,4,日向ネジ
kiruko_(tengoku_daimakyou),4,"キルコ,キルコ(天国大魔境)"
capricorn_(symbol),0,
barioth_(armor),0,ベリオ装備
greythroat_(arknights),4,"灰喉,グレースロート,グレースロート(アークナイツ)"
jibanyan,4,"ジバニャン,じばにゃん,ジバウィス"
gumi_(v3_megpoid),4,
uesugi_kenshin_(second_ascension)_(fate),4,
y_shaped_butt_crack,0,
amano_ririsa,4,天乃リリサ
dropped_food,0,
countdown_timer,0,"カウントダウンタイマー,キッチンタイマー"
gweon_sua,4,
sketching,0,
komahime_(fate),4,駒姫(Fate)
kira-kira_sensation!,0,KiRa-KiRa_Sensation!
kono_yuusha_ga_ore_tueee_kuse_ni_shinchou_sugiru,3,"この勇者が俺TUEEEくせに慎重すぎる,慎重勇者"
beard_over_mouth,0,
gypsy_(ragnarok_online),4,ジプシー
rapid_punches,0,"北斗百裂拳,百裂拳,百裂脚,オラオララッシュ"
solar_system,0,太陽系
ryou_sakazaki,4,リョウ・サカザキ
varium,3,
favonius_sword_(genshin_impact),0,西风剑
long_toes,0,
lesbian_flag,0,
living_weapon,0,
aragami_oga,4,"荒咬オウガ,オウ画,オウガ済ム"
distortion_(project_moon),0,
fergus_mac_roich_(fate),4,フェルグス・マック・ロイ(Fate)
matsubara_yuuna,4,松原優菜
simulated_facial,0,
dab_(dance),0,"dabbing,dab"
brown_jumpsuit,0,
swiss_cheese,0,
womb_massage,0,体外式ポルチオマッサージ
kuroi_nanako,4,黒井ななこ
abra,4,ケーシィ
seaside,0,
le_triomphant_(azur_lane),4,"ル・トリオンファン,ル・トリオンファン(アズールレーン),凯旋"
togami_byakuya_(danganronpa_2),4,
otomore_(shashaki),4,音漏れちゃん
cheryl_(pokemon),4,"モミ,モミ(トレーナー)"
animal_legs,0,
horizontal-striped_bikini,0,
domination,0,
tropical_kiss,3,トロピカルKISS
mariah_(jojo),4,"マライア,マライア(ジョジョの奇妙な冒険),マライヤ"
handbell,0,
chijo,0,"痴女,逆痴漢"
cure_yum-yum,4,キュアヤムヤム
kiana_kaslana_(divine_prayer),4,"キアナ・カスラナ(聖女祈祷),聖女祈祷"
plastic_wrap,0,"食品用ラップフィルム,サランラップ"
troll_(homestuck),0,
purple_eyeliner,0,
ribbon-trimmed_socks,0,
holding_feet,0,
kamen_rider_fourze_(series),3,仮面ライダーフォーゼ
uxie,4,ユクシー
chipmunk_tail,0,
beldum,4,ダンバル
pyro_symbol_(genshin_impact),0,
sdorica,3,"Sdorica,萬象物語,スドリカ,스도리카,万象物语,スドリカイラコン"
zipper_panties,0,
shunga_youkyu,4,"春画要求姉貴,しゅんしゅん"
mad_max,3,マッドマックス
sparkle_(doll)_(honkai:_star_rail),4,
cryska_barchenowa,4,クリスカ・ビャーチェノワ
aventurine_(anan)_(honkai:_star_rail),4,
m134_minigun,0,M134ミニガン
machine_(nier),4,
zara_due_(kancolle),4,
bellezza_felutia,4,"Bellezza_Felutia,ベレッツァ_フェルティア"
ash_crimson,4,アッシュ・クリムゾン
lambda_(arknights),4,
heavy_(tf2),4,"ヘビー,ヘビー(TF2)"
black_tunic,0,
taiga_(ookami_mio),4,
anvil,0,"金床,金敷き,アンビル"
carcano_m91/38_(girls'_frontline),4,"カルカノM91/38,M91/38,卡尔卡诺M91/38,カルカノm91/38(ドールズフロントライン),カルカノm91/38(少女前線)"
fujioka_haruhi,4,藤岡ハルヒ
dripping_eye,0,
minos_(jashin-chan_dropkick),4,"ミノス,ミノス(邪神ちゃんドロップキック)"
butterfly_swords,0,
ice_cream_crepe,0,
kiznaiver,3,"キズナイーバー公式,キズナイーバー"
cafe_(cafe-chan_to_break_time),4,
unraveling,0,
nintendo_64_controller,0,
nyubara_reona,4,"パレオ,PAREO,鳰原れおな"
mochi_(ebihara_beniko),4,
kayn_(league_of_legends),4,Kayn
smoothie,0,"冰沙,スムージー"
unlight,3,"Unlight,アンライト"
tekken_tag_tournament_2,3,鉄拳タッグトーナメント2
stone_tablet,0,石版
lan_hikari_(mega_man),4,光熱斗
rhythm_tengoku,3,リズム天国
av-98_ingram,4,"AV-98,イングラム(レイバー)"
ios_(os),0,
eyewear_switch,0,
nina_(breath_of_fire_v),4,
iris_wilson,4,"アイリス・ワトソン,爱丽丝华生"
haruka_(suit)_(blue_archive),4,伊草ハルカ(スーツ)
noa-senpai_wa_tomodachi.,3,"のあ先輩はともだち。,のあ先輩はともだち,のあ先輩アートチーム"
are_you_my_master,0,"あなたがわたしのマスターか,月球名画,型月名画"
kageyama_shien,4,"影山シエン,シ絵ン,シ絵ッン"
ayesha_altugle,4,"アーシャ・アルトゥール,キスアシャ"
kamen_rider_faiz,4,仮面ライダーファイズ
lap_pov,0,
hermes_(ff14),4,ヘルメス(ff14)
hessian_(fate),4,
marigold,0,マリーゴールド
cupid,0,
iron_valiant,4,テツノブジン
tibbers,4,
ball_bra,0,玉ブラ
sea_spray,0,
cure_lemonade,4,キュアレモネード
octo_shot_(splatoon),0,"オクタシューター,オクタシューターレプリカ"
kyle_broflovski,4,"カイル・ブロフロフスキー,カイル,spkyle"
shredded_muscles,0,
chuugoku_usagi,4,中国うさぎ
maetel,4,"メーテル,Maetel"
aviator_goggles,0,パイロットゴーグル
m3_lee,0,M3中戦車
m1_helmet,0,M1ヘルメット
ronye_arabel,4,ロニエ・アラベル
mango,0,"芒果,マンゴー"
hanebado!,3,はねバド!
pixiv_fantasia_4,3,"pixivファンタジアIV,PFIV,PF4"
waist_brooch,0,
food_on_hair,0,
harukara_(7th_dragon),4,ハルカラ
queen_(band),3,
cure_lillian,4,キュアリリアン
gentiana_(flower),0,"竜胆,リンドウ"
broken_heart_hair_ornament,0,
t-800,4,"T-800,T-850,T-101,CSM-101"
viktoriya_ivanovna_serebryakov,4,"ヴィーシャ,ヴィクトーリヤ・イヴァーノヴナ・セレブリャコーフ"
megami_magazine_deluxe,3,
sinsekai_studio,3,"深脊界計画,sinsekai_city_project,SINSEKAI,深脊界,SINSEKAI_STUDIO"
vegapunk_lilith,4,"PUNK_02,リリス(猫・ベガパンク),リリス(ONEPIECE)"
hagimura_suzu,4,萩村スズ
u-official_(arknights),4,"尤里卡,エウレカ(アークナイツ),U-Official,エウレカ"
skirt_in_mouth,0,
bayleef,4,ベイリーフ
passionlip_(third_ascension)_(fate),4,
super_saiyan_rose,0,"超サイヤ人ロゼ,スーパーサイヤ人ロゼ,超サイヤ人ロゼ2,超サイヤ人ロゼ3"
nameless_king,4,無名の王
air_gear,3,"エア・ギア,エアギア"
arm_on_thigh,0,
metapod,4,トランセル
koikishi_purely_kiss,3,"恋騎士PurelyKiss,恋騎士"
inia_sestina,4,イーニァ・シェスチナ
blue_pussy,0,
himekawa_(shashaki),4,ひめかわいい姫川さん
shirai_hinako,4,白井日菜子
shiraishi_yoshitake,4,"白石由竹,脱獄王,Escape_King"
little_cocon_(umamusume),4,"リトルココン,リトルココン(ウマ娘)"
aigis_(persona),4,
hakui_koyori_(school_uniform),4,
momo-chan_(dagasi),4,
cheek-to-breast,0,
k5_(girls'_frontline),4,"K5,K5(ドールズフロントライン),K5(少女前線)"
championship_belt,0,チャンピオンベルト
fetus,0,
mega_charizard_x,4,メガリザードンX
nail_biting,0,
ping_hai_(summer_vacation)_(azur_lane),4,"遊興の夏?,游兴之夏"
koto_(instrument),0,
sequins,0,
stuffed_horse,0,
sawai_natsuha,4,沢井夏葉
me!me!me!_dance_(meme),0,
master_nemesis,4,ネメシス(ToLOVEる)
gale_(baldur's_gate),4,
romancing_saga,3,ゼラチナスマター
moomintroll,4,
holding_cue_stick,0,
seaport_water_oni,4,"港湾水鬼,超乳大要塞"
silver_choker,0,
yamada_hifumi,4,山田一二三
cutter_(arknights),4,"刻刀,カッター(アークナイツ)"
cherrim,4,チェリム
in_bubble,0,泡の中
hobble_dress,0,
scene_fashion,0,"scene_kid,scenekid,scenecore,Scene,シーン,シーンの子供,Scemo"
marnie_(summer_2021)_(pokemon),4,マリィ(21シーズン)
giacomo_(pokemon),4,"ピーニャ,ピーニャ(トレーナー),ピーニャ(ポケモン)"
honeypot,0,
kimagure_temptation,3,"きまぐれテンプテーション,きまテン,KimaTen"
ski_pole,0,
photo_bashing,0,フォトバッシュ
hands_on_own_crotch,0,
chie_(ishikei),4,
galarian_rapidash,4,"ガラルギャロップ,ギャロップ(ガラルのすがた)"
tamandua_ears,0,
dojo,0,道場
purple_bandeau,0,
alex_(street_fighter),4,"アレックス,アレックス(ストリートファイター)"
triage_x,3,トリアージX
ikuno_(darling_in_the_franxx),4,イクノ(ダリフラ)
revenant_(apex_legends),4,"レヴナント,レヴナント(APEX)"
na'el_(xenoblade),4,"ナエル(ゼノブレイド3),ナエル"
trench,0,"塹壕,战壕"
mako_(azuumori),4,
double_\n/,0,
natsume_yuujinchou,3,夏目友人帳
clamp_(circle)_(style),0,野生のCLAMP
eat_me,0,
ursula_(takunomi),4,ウルスラ
murasaki_shion_(magical_girl_maid),4,
luis_cammy,4,"ルイス・キャミー,ルイスキャミー,ルイスのコレクション,ルイスの盗品庫"
x-ray_film,0,
oribe_tsubasa,4,織部つばさ
shylily_(1st_costume),4,
holographic_touchscreen,0,
kusakabe_satsuki,4,草壁サツキ
shoebill,0,"ハシビロコウ,whalehead,whale-headed_stork,shoe-billed_stork"
talulah_the_fighter_(arknights),4,
tilted_hat,0,
holding_sewing_needle,0,
specialite_(company),3,
lanturn,4,ランターン
cruiser,0,巡洋艦
skull_and_crossed_swords,0,
mifune_fumiko,4,三船フミコ
noshiro_(swimsuit_mode)_(kancolle),4,能代(水着)
sagara_sousuke,4,相良宗介
yukico-tan,4,"ゆきこたん,雪印コーヒー擬人化イラコン"
naked_snake,4,
panther_chameleon_(kemono_friends),4,パンサーカメレオン(けものフレンズ)
shingyoku_(male),4,SinGyoku
wilted_ahoge,0,
ajiro_shinpei,4,"網代慎平,あじろしんぺい"
momotarou_densetsu,3,"桃太郎伝説,桃伝"
knuckle_hair,0,
multiple_animal_ears,0,
ichigo_(mignon),4,
holding_mistletoe,0,
luna_(konosuba),4,ルナ(このすば)
lyza_(made_in_abyss),4,"ライザ,殲滅のライザ"
iori_shirou,4,伊織糸郎
aizono_manami,4,"愛園愛美,愛美術館,画んばれ画んばれ,愛園愛美新衣装"
freesia_(flower),0,フリージア
cucco,4,コッコ
oda_nanami,4,織田七海
tsuruga_school_uniform,0,
horn_hair_ornament,0,
seascape,0,
ole_tower,3,俺タワー
breeding_mount,0,擬牝台
todoroki_touya,4,轟燈矢
tsukamoto_yakumo,4,塚本八雲
studs,0,
seo_yuzuki,4,瀬尾結月
elma_leivonen,4,エルマ・レイヴォネン
gakkou_de_seishun!,3,
coefont,3,"CoeFont,CoeFontSTUDIO"
louise_halevy,4,ルイス・ハレヴィ
mizuno_(brand),0,"MIZUNO,ミズノ"
colorful_background,0,
data_(mega_man),4,データ(ロックマンDASH)
cosmos_(wuthering_waves),4,
cosmo_(chainsaw_man),4,"コスモ(チェンソーマン),宇宙の魔人,宇宙の悪魔,コスモ"
ksvk_(girls'_frontline),4,"KSVK,KSVK(ドールズフロントライン),KSVK(少女前線)"
kotonomiya_yuki,4,琴乃宮雪
vanilla_the_rabbit,4,ヴァニラ・ザ・ラビット
girlish_number,3,"ガーリッシュナンバー,Girlish_Number"
ushiromiya_lion,4,右代宮理御
liv:_eclipse_(pgr),4,蚀暗
dan_feng_(honkai:_star_rail),4,
hand_on_goggles,0,
securityboo_(zenless_zone_zero),4,
viridi,4,"自然王ナチュレ,ナチュレ"
zippo_lighter,0,
brown_dust,3,"브라운더스트,ブラウンダスト,ブラダス,browndust,bravenine,Brave_Nine"
sanka_rea,4,散華礼弥
orange_hood,0,
tanigawa_yuzu,4,"ソデコ,谷川柚子"
hitori_bocchi,4,一里ぼっち
ryugasaki_rene_(2nd_costume),4,
mega_man_2,3,"ロックマン2Dr.ワイリーの謎,ロックマン2,Dr.ワイリーの謎"
antelope_ears,0,
yotsubato!_pose,0,
bruise_on_leg,0,
chaperon_hat,0,
ots-14_(sangria_succulent)_(girls'_frontline),4,
tom_nook_(animal_crossing),4,たぬきち
mochizuki_momiji,4,望月紅葉
rebecca_(fire_emblem),4,"レベッカ,レベッカ(烈火の剣)"
file,0,
how_to_train_your_dragon_(series),3,"ヒックとドラゴン,驯龙高手,HTTYD"
reality_arc_(sinoalice),0,
phantom_kingdom,3,ファントムキングダム
normin_(tales),0,
rathalos_(armor),0,"レウス装備,レウス,リオレウス装備"
caveman,0,原始人
hourou_musuko,3,放浪息子
needle_knight_leda,4,針の騎士レダ
necrophilia,0,"屍姦,死姦"
abarai_renji,4,阿散井恋次
noble_phantasm_(fate),0,宝具
swadloon,4,"クルマユ,くるまゆ,Couverdure,Folikon,Свадлун,คูรูมายุ,두르쿤,宝包茧,寶包繭"
iwato_suzume,4,岩戸鈴芽
gullveig_(fire_emblem),4,"グルヴェイグ(ファイアーエムブレム),グルヴェイグ"
blue_rose_(tiger_&_bunny),4,ブルーローズ
kamisaki_hikaru,4,
vf-25,4,
natasha_(honkai:_star_rail),4,"娜塔莎,natasha"
lip_ring,0,
sadamori_himeka,4,定盛姫歌
aesc_(savior)_(fate),4,
type_100_smg,0,"一〇〇式機関短銃,100式機関短銃"
super_robot_wars_x-omega,3,スーパーロボット大戦X-Ω
yukari_(princess_connect!),4,"ユカリ(プリコネ),ユカリ,綾瀬ゆかり"
armored_core:_for_answer,3,アーマード・コアフォーアンサー
paseri_(cookie),4,"PSR姉貴,おっぱい保育士"
dial,0,"指針面,文字盤,目盛盤"
bath_of_blood,0,血風呂
burmecian,0,
clapperboard,0,"🎬,カチンコ"
tank_destroyer,0,架空戦車
sagittarius_(symbol),0,
snail_girl,0,カタツムリ娘
jiraiya_(naruto),4,"自来也,自来也(NARUTO)"
javelin_(beach_picnic!)_(azur_lane),4,"ビーチピクニック!,沙滩野餐会"
mewo,4,
orange_buruma,0,オレンジブルマ
shin_kamen_rider,3,シン・仮面ライダー
tachibana_kimika,4,橘希実香
tayelle_ebonclaw,4,tayelle_ar'mendin
republic_of_china_flag,0,"🇹🇼,青天白日満地紅,青天白日滿地紅,青天白日满地红"
imageboard_colors,0,
itou_nobue,4,伊藤伸恵
lilique_kadoka_lipati,4,リリッケ・カドカ・リパティ
ink_on_face,0,
yuusha_no_kuse_ni_namaiki_da,3,"勇者のくせになまいきだ,ゆうなま"
print_capelet,0,
chuchu_(show_by_rock!!),4,"チュチュ(SHOWBYROCK!!),チュチュ"
tobacco,0,"たばこ,煙草,莨,담배,烟叶"
hatsuyume,0,"初夢,一富士二鷹三茄子"
kiana_kaslana_(valkyrie_ranger),4,
momone_momo,4,桃音モモ
oscar_francois_de_jarjayes,4,"オスカル・フランソワ・ド・ジャルジェ,奥斯卡,凡尔赛玫瑰奥斯卡"
murakumo_(senran_kagura),4,"叢(閃乱カグラ),叢"
diluc_(red_dead_of_night)_(genshin_impact),4,
red_carnation,0,
kuraki_suzuna,4,倉木鈴菜
cynthia_(fire_emblem),4,シンシア(ファイアーエムブレム)
marching,0,
joukamachi_no_dandelion,3,城下町のダンデライオン
hu-li_the_jewel_mikanko,4,珠の御巫フゥリ
black_negligee,0,
takamori_haruka,4,鷹守ハルカ
izumi_reina,4,和泉玲奈
marco_polo_(azur_lane),4,"マルコ・ポーロ,马可波罗,マルコ・ポーロ(アズールレーン)"
mankanshoku_sukuyo,4,満艦飾好代
educational,0,"教育,教育的,교육,교육적"
titanic_(movie),3,"Titanic,タイタニック"
hippogriff_(fate),4,
impasto,0,厚涂
megami_tensei,3,"デジタル・デビル物語女神転生,デジタルデビル物語,デジタル・デビル・ストーリー,デジタルデビルストーリー,新デジタル・デビル・ストーリー,新デジタルデビルストーリー,魔都の戦士,転生の終焉"
zeri_(league_of_legends),4,"Zeri,zeri,ゼリ"
koimonogatari,3,恋物語
team_flare,0,フレア団
security_guard,0,警備員
politician,0,
bug_bite,0,
dimension_w,3,"DimensionW,ディメンションW"
snowflake_pendant,0,
snowflake_hat_ornament,0,
snow_sculpture,0,雪像
sitting_on_wall,0,
justice_league,3,"ジャスティスリーグ,ジャスティス・リーグ,JusticeLeague,justiceleague"
futaba_riho,4,"ヴァリホ,双葉理保"
kawai_rie,4,河合理恵
fourragere,0,fourragère
star_guardian_ahri,4,
e-liter_4k_(splatoon),0,リッター4K
owari_(shimmering_forsythia)_(azur_lane),4,波閃かすサマーサン
shiro_(mignon),4,
flower_(vocaloid3),4,v_flower
acolyte_(ragnarok_online),4,"アコライト,アコ"
roasting,0,
colt_9mm_smg,0,
florence_nightingale_(santa)_(fate),4,ナイチンゲール〔サンタ〕
ashikaga_chachamaru,4,足利茶々丸
iguana,0,イグアナ
reverse_princess_carry,0,
oda_eiichirou_(style),0,"尾田栄一郎,野生の尾田,野生の尾田栄一郎"
van_gogh_(second_ascension)_(fate),4,
kaede_to_suzu,3,楓と鈴
danganronpa_10th_anniversary_costume,0,
elena_olegovna_owen,4,エリナ・オレゴヴナ・アヴェーン
evil_eye_sigma,4,"イビルアイ∑,이블아이Σ"
rico_(mega_man),4,"RiCO,リコ,RiCO(ロックマン),リコ(ロックマン)"
aikawa_megumi,4,逢川めぐみ
enomoto_takane,4,"榎本貴音,遥貴"
selesia_upitiria,4,"セレジア・ユピティリア,賽蕾嘉·尤比緹利亞"
ayumu_(blue_archive),4,"岩櫃アユム,이와비츠아유무"
millium_orion,4,ミリアム・オライオン
stuck_in_a_box,0,
frozen_lake,0,
kamikaze_kaitou_jeanne,3,神風怪盗ジャンヌ
kamen_rider_double,4,
airplane_arms,0,ブーン
sheaf,0,
yamato_suzuran,4,大和鈴蘭
kamen_rider_build,4,"仮面ライダービルド,ビルド"
